#Source : http://linkdata.org/work/rdf1s877i
type,Jurisdiction,Charge,phone,email,address,lat,lng,update
syoukasen,横手消防署,４区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市朝倉町１１−８,39.325245,140.558638,2013.9.18
syoukasen,横手消防署,４区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市朝倉町７−１３,39.326935,140.558477,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市静町字赤口３１,39.331876,140.544862,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市杉目字福小屋８−５,39.335013,140.543174,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市杉目字塚越１０３−１,39.33666,140.549218,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市睦成字久保ノ目６８,39.333304,140.552706,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市睦成字長坂２３,39.341514,140.560453,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市杉沢字中杉沢５７０−１,39.346489,140.562494,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市杉沢字狼の沢３１,39.345886,140.570119,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市杉沢字谷地中,39.353471,140.563533,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市杉沢字上台１５５,39.354671,140.57438,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市杉沢字糠塚,39.344628,140.576276,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市杉沢字見入野５２−１,39.340396,140.576454,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市睦成字吉沢上台６９−１０,39.338889,140.572009,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市睦成字吉沢上台,39.33771,140.568401,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市杉沢字鶴谷地２１−４,39.34097,140.564553,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市杉沢字鶴谷地３６−５４,39.338516,140.562617,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市睦成字鶴巻１−５,39.335764,140.563663,2013.9.18
syoukasen,横手消防署,朝倉地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市睦成字鶴巻,39.334048,140.564086,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市三本柳字寺田６９,39.318774,140.544895,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市三本柳字寺田７０,39.319219,140.542927,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市三本柳字寺田３７−７,39.320191,140.5422,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市三本柳字村尻４５,39.319965,140.539647,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市赤川字野際５０,39.323814,140.526701,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市塚堀字塚越１１５−４,39.331745,140.510146,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市猪岡字樋脇７８,39.32375,140.514812,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市猪岡字中野６８−１,39.32359,140.510009,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市塚堀字大戸川端１７,39.328536,140.5065,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市猪岡字中猪岡,39.31823,140.511735,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市猪岡字水上６８−３,39.319545,140.521002,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市猪岡字上猪岡９１−２,39.316696,140.522519,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市赤坂字森崎７０−１,39.317183,140.525326,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市赤坂字城野岡２２２,39.315391,140.526846,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市赤坂字中山４７−９７,39.301262,140.533716,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市赤坂字上の台３３,39.302204,140.538893,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市赤坂字荒沼３７,39.301326,140.539164,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市朝日が丘一丁目４−６,39.299063,140.540399,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市朝日が丘二丁目１２−２７,39.297718,140.539845,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市朝日が丘四丁目３,39.293019,140.541006,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市朝日が丘四丁目２,39.29421,140.539647,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市朝日が丘三丁目１２,39.293705,140.53741,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市朝日が丘三丁目２２,39.294675,140.536987,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市　赤坂字仁坂,39.296612,140.533671,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市朝日が丘三丁目１−２６,39.297438,140.53593,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市朝日が丘三丁目１８,39.296388,140.537688,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市朝日が丘二丁目８−２１,39.298239,140.538567,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市朝日が丘二丁目２−１９,39.298526,140.536875,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市朝日が丘二丁目２−３７,39.300008,140.536878,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市赤坂字大道向５３,39.303105,140.543694,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市赤坂字大道向７０,39.304374,140.545746,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市赤坂字上後野１９−２,39.307214,140.544145,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市赤坂字後野６７−１,39.307893,140.54719,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市赤坂字西野,39.304792,140.548188,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市赤坂字郷士館２７−４３,39.301758,140.547465,2013.9.18
syoukasen,横手消防署,旭地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市赤坂字家の前８７,39.30198,140.545917,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市安田字堂山６２,39.301063,140.558904,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市安田字堰添３５−１,39.299576,140.55644,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市婦気大堤字中田３９−１,39.294667,140.55413,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市婦気大堤字田久保下４７,39.292885,140.551839,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市安田字越廻８３,39.301849,140.555819,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市安田字越廻８３,39.302548,140.555591,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市婦気大堤字婦気４９,39.301795,140.553989,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市婦気大堤字婦気前２３５−１９,39.301353,140.550702,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市婦気大堤字谷地添７７−５,39.306403,140.553032,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市婦気大堤字谷地添５５,39.305448,140.553559,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市安田字堰端７８−２,39.307668,140.554766,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市安田字ブンナ沢３７−２,39.296731,140.564475,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市安田字八王寺１−２３,39.296879,140.561984,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市安田字八王寺７４−２３,39.296868,140.56054,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市安田字八王寺２１−６１,39.295248,140.559477,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市安田字八王寺９９−４８,39.294541,140.559159,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市安田字八王寺１６２,39.295222,140.561758,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市安田字ブンナ沢８０−４６,39.296431,140.563815,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市安田字八王寺１０８−１,39.293351,140.562648,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市婦気大堤字街道下２７−１５,39.291387,140.56185,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市婦気大堤字高ノ森２４−１,39.291074,140.560257,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市大屋新町字中野１１２,39.285829,140.559297,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市大屋新町字中野１１７−２,39.286113,140.557962,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市大屋新町字中野４２１−２,39.28464,140.557161,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市大屋新町字中野５１−４,39.283431,140.556896,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市大屋新町字美砂古３２４−１,39.281655,140.558277,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市大屋新町字新町６３,39.279124,140.55984,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市大屋新町字新町１７７−１,39.276564,140.559066,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市大屋新町字堂の前５９−４,39.275563,140.558625,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市大屋寺内字堀の内６９,39.274094,140.563494,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市大屋寺内字寺内２９,39.272033,140.566301,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市大屋寺内字寺内５２,39.271406,140.565958,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市新藤柳田字柳田１７３−５,39.27633,140.55439,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市外の目字後呂山７１−１２,39.273981,140.539371,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市外の目字上桜沢１２,39.275072,140.541885,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市外の目字上桜沢１２,39.276221,140.541461,2013.9.18
syoukasen,横手消防署,栄地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市新藤柳田字新藤１７３−９,39.276737,140.540155,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市上八丁字上小屋,39.333286,140.527287,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市下八丁字南樋掛２２,39.332965,140.512205,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市横手市上境字北大倉小屋７７,39.338989,140.531,2013.9.18137
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市下境字関合,39.339697,140.529046,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市下境字関合２２７,39.340257,140.524842,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市下境字上三ツ栗１４０,39.341498,140.515701,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市下境字下三ツ栗,39.341887,140.51207,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市下境字大橋脇６０,39.344359,140.504861,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市下境字中村５０,39.346951,140.511976,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市横手市下境字太郎小屋５４,39.346696,140.515755,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市下境字太郎小屋,39.3454,140.517398,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市下境字荒田,39.35069,140.524898,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市下境字荒田６２,39.352259,140.525524,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市上境字上間明田５１,39.349502,140.531594,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市上境字番匠田９４−１,39.346879,140.533991,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市上境字館９８,39.345424,140.536137,2013.9.18
syoukasen,横手消防署,境町地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市上境字登津羅町２９,39.339689,140.540755,2013.9.18
syoukasen,横手消防署,黒川地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市黒川字一本木３２,39.358414,140.518808,2013.9.18
syoukasen,横手消防署,黒川地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市黒川字一本木６６,39.359084,140.516503,2013.9.18
syoukasen,横手消防署,黒川地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市黒川字千本野１０,39.357215,140.514189,2013.9.18
syoukasen,横手消防署,黒川地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市黒川字寺村９,39.36112,140.511204,2013.9.18
syoukasen,横手消防署,黒川地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市黒川字寺村５１−１,39.36183,140.508437,2013.9.18
syoukasen,横手消防署,黒川地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市黒川字寺村６６,39.362703,140.506139,2013.9.18
syoukasen,横手消防署,黒川地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市黒川字福島５９,39.365302,140.499993,2013.9.18
syoukasen,横手消防署,黒川地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市黒川字上和野１１７,39.366611,140.494819,2013.9.18
syoukasen,横手消防署,黒川地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市黒川字下和野２６１−２,39.370305,140.49432,2013.9.18
syoukasen,横手消防署,黒川地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市黒川字落合１００,39.376126,140.490431,2013.9.18
syoukasen,横手消防署,黒川地区,0182-32-1138,shoubou-shomu@city.yokote.lg.jp,横手市黒川字田中１２,39.363952,140.499902,2013.9.18
